source,currency_pair,rate,rate_type,iso_datetime,date,timestamp
bestchange,USDT_TRC20/RUB,86.73,min,2026-09-01T21:19:03+03:00,2026-09-01,1788286743
bestchange,USDT_TRC20/RUB,89.8706,p05,2026-09-01T21:19:03+03:00,2026-09-01,1788286743
bestchange,USDT_TRC20/RUB,92.98795,median,2026-09-01T21:19:03+03:00,2026-09-01,1788286743
cbr,USD/RUB,86.753,value,2026-09-02T11:30:00+03:00,2026-09-02,1788337800
cbr,CNY/RUB,12.897,value,2026-09-02T11:30:00+03:00,2026-09-02,1788337800
forex,USD/RUB,86.41,value,2026-09-01T03:00:01+03:00,2026-09-01,1788220801
forex,CNY/RUB,12.72,value,2026-09-01T03:00:01+03:00,2026-09-01,1788220801
rbc_cash,USD/RUB,87.8,min,2026-09-02T00:41:01+03:00,2026-09-02,1788298861
rbc_cash,USD/RUB,87.8,p05,2026-09-02T00:41:01+03:00,2026-09-02,1788298861
rbc_cash,USD/RUB,87.9,median,2026-09-02T00:41:01+03:00,2026-09-02,1788298861
rbc_cash,CNY/RUB,13.75,min,2026-09-02T00:41:01+03:00,2026-09-02,1788298861
rbc_cash,CNY/RUB,13.75,p05,2026-09-02T00:41:01+03:00,2026-09-02,1788298861
rbc_cash,CNY/RUB,13.75,median,2026-09-02T00:41:01+03:00,2026-09-02,1788298861
bestchange,USDT_TRC20/RUB,86.73,min,2026-09-02T00:41:01+03:00,2026-09-02,1788298861
bestchange,USDT_TRC20/RUB,89.89918186,p05,2026-09-02T00:41:01+03:00,2026-09-02,1788298861
bestchange,USDT_TRC20/RUB,93.07595,median,2026-09-02T00:41:01+03:00,2026-09-02,1788298861
cbr,USD/RUB,86.753,value,2026-09-02T11:30:00+03:00,2026-09-02,1788337800
cbr,CNY/RUB,12.897,value,2026-09-02T11:30:00+03:00,2026-09-02,1788337800
forex,USD/RUB,86.41,value,2026-09-01T03:00:01+03:00,2026-09-01,1788220801
forex,CNY/RUB,12.72,value,2026-09-01T03:00:01+03:00,2026-09-01,1788220801
rbc_cash,USD/RUB,87.8,min,2026-09-02T02:56:48+03:00,2026-09-02,1788307008
rbc_cash,USD/RUB,87.8,p05,2026-09-02T02:56:48+03:00,2026-09-02,1788307008
rbc_cash,USD/RUB,87.9,median,2026-09-02T02:56:48+03:00,2026-09-02,1788307008
rbc_cash,CNY/RUB,13.75,min,2026-09-02T02:56:48+03:00,2026-09-02,1788307008
rbc_cash,CNY/RUB,13.75,p05,2026-09-02T02:56:48+03:00,2026-09-02,1788307008
rbc_cash,CNY/RUB,13.75,median,2026-09-02T02:56:48+03:00,2026-09-02,1788307008
bestchange,USDT_TRC20/RUB,86.83,min,2026-09-02T02:56:48+03:00,2026-09-02,1788307008
bestchange,USDT_TRC20/RUB,89.8936,p05,2026-09-02T02:56:48+03:00,2026-09-02,1788307008
bestchange,USDT_TRC20/RUB,93.249040965,median,2026-09-02T02:56:48+03:00,2026-09-02,1788307008
cbr,USD/RUB,86.753,value,2026-09-02T11:30:00+03:00,2026-09-02,1788337800
cbr,CNY/RUB,12.897,value,2026-09-02T11:30:00+03:00,2026-09-02,1788337800
forex,USD/RUB,86.79,value,2026-09-02T03:00:01+03:00,2026-09-02,1788307201
forex,CNY/RUB,12.82,value,2026-09-02T03:00:01+03:00,2026-09-02,1788307201
rbc_cash,USD/RUB,87.8,min,2026-09-02T07:15:42+03:00,2026-09-02,1788322542
rbc_cash,USD/RUB,87.8,p05,2026-09-02T07:15:42+03:00,2026-09-02,1788322542
rbc_cash,USD/RUB,87.9,median,2026-09-02T07:15:42+03:00,2026-09-02,1788322542
rbc_cash,CNY/RUB,13.75,min,2026-09-02T07:15:42+03:00,2026-09-02,1788322542
rbc_cash,CNY/RUB,13.75,p05,2026-09-02T07:15:42+03:00,2026-09-02,1788322542
rbc_cash,CNY/RUB,13.75,median,2026-09-02T07:15:42+03:00,2026-09-02,1788322542
bestchange,USDT_TRC20/RUB,86.83,min,2026-09-02T07:15:42+03:00,2026-09-02,1788322542
bestchange,USDT_TRC20/RUB,89.8935,p05,2026-09-02T07:15:42+03:00,2026-09-02,1788322542
bestchange,USDT_TRC20/RUB,93.085614385,median,2026-09-02T07:15:42+03:00,2026-09-02,1788322542
cbr,USD/RUB,86.753,value,2026-09-02T11:30:00+03:00,2026-09-02,1788337800
cbr,CNY/RUB,12.897,value,2026-09-02T11:30:00+03:00,2026-09-02,1788337800
forex,USD/RUB,86.79,value,2026-09-02T03:00:01+03:00,2026-09-02,1788307201
forex,CNY/RUB,12.82,value,2026-09-02T03:00:01+03:00,2026-09-02,1788307201
rbc_cash,USD/RUB,85.74,min,2026-09-02T12:26:10+03:00,2026-09-02,1788341170
rbc_cash,USD/RUB,85.99,p05,2026-09-02T12:26:10+03:00,2026-09-02,1788341170
rbc_cash,USD/RUB,88.8,median,2026-09-02T12:26:10+03:00,2026-09-02,1788341170
rbc_cash,CNY/RUB,12.9,min,2026-09-02T12:26:10+03:00,2026-09-02,1788341170
rbc_cash,CNY/RUB,13.25,p05,2026-09-02T12:26:10+03:00,2026-09-02,1788341170
rbc_cash,CNY/RUB,13.5,median,2026-09-02T12:26:10+03:00,2026-09-02,1788341170
bestchange,USDT_TRC20/RUB,86.73,min,2026-09-02T12:26:10+03:00,2026-09-02,1788341170
bestchange,USDT_TRC20/RUB,89.59209,p05,2026-09-02T12:26:10+03:00,2026-09-02,1788341170
bestchange,USDT_TRC20/RUB,93.0193,median,2026-09-02T12:26:10+03:00,2026-09-02,1788341170
cbr,USD/RUB,86.753,value,2026-09-02T11:30:00+03:00,2026-09-02,1788337800
cbr,CNY/RUB,12.897,value,2026-09-02T11:30:00+03:00,2026-09-02,1788337800
forex,USD/RUB,86.79,value,2026-09-02T03:00:01+03:00,2026-09-02,1788307201
forex,CNY/RUB,12.82,value,2026-09-02T03:00:01+03:00,2026-09-02,1788307201
rbc_cash,USD/RUB,86.29,min,2026-09-02T17:16:46+03:00,2026-09-02,1788358606
rbc_cash,USD/RUB,86.69,p05,2026-09-02T17:16:46+03:00,2026-09-02,1788358606
rbc_cash,USD/RUB,88.8,median,2026-09-02T17:16:46+03:00,2026-09-02,1788358606
rbc_cash,CNY/RUB,12.9,min,2026-09-02T17:16:46+03:00,2026-09-02,1788358606
rbc_cash,CNY/RUB,13.3,p05,2026-09-02T17:16:46+03:00,2026-09-02,1788358606
rbc_cash,CNY/RUB,13.5,median,2026-09-02T17:16:46+03:00,2026-09-02,1788358606
bestchange,USDT_TRC20/RUB,87.73,min,2026-09-02T17:16:46+03:00,2026-09-02,1788358606
bestchange,USDT_TRC20/RUB,90.0089,p05,2026-09-02T17:16:46+03:00,2026-09-02,1788358606
bestchange,USDT_TRC20/RUB,92.83099999999999,median,2026-09-02T17:16:46+03:00,2026-09-02,1788358606
cbr,USD/RUB,86.9963,value,2026-09-03T11:30:00+03:00,2026-09-03,1788424200
cbr,CNY/RUB,12.9217,value,2026-09-03T11:30:00+03:00,2026-09-03,1788424200
forex,USD/RUB,86.79,value,2026-09-02T03:00:01+03:00,2026-09-02,1788307201
forex,CNY/RUB,12.82,value,2026-09-02T03:00:01+03:00,2026-09-02,1788307201
rbc_cash,USD/RUB,86.95,min,2026-09-02T21:31:21+03:00,2026-09-02,1788373881
rbc_cash,USD/RUB,88.1,p05,2026-09-02T21:31:21+03:00,2026-09-02,1788373881
rbc_cash,USD/RUB,88.6,median,2026-09-02T21:31:21+03:00,2026-09-02,1788373881
rbc_cash,CNY/RUB,13.33,min,2026-09-02T21:31:21+03:00,2026-09-02,1788373881
rbc_cash,CNY/RUB,13.4,p05,2026-09-02T21:31:21+03:00,2026-09-02,1788373881
rbc_cash,CNY/RUB,13.5,median,2026-09-02T21:31:21+03:00,2026-09-02,1788373881
bestchange,USDT_TRC20/RUB,87.73,min,2026-09-02T21:31:22+03:00,2026-09-02,1788373882
bestchange,USDT_TRC20/RUB,90.06,p05,2026-09-02T21:31:22+03:00,2026-09-02,1788373882
bestchange,USDT_TRC20/RUB,93.3943,median,2026-09-02T21:31:22+03:00,2026-09-02,1788373882
cbr,USD/RUB,86.9963,value,2026-09-03T11:30:00+03:00,2026-09-03,1788424200
cbr,CNY/RUB,12.9217,value,2026-09-03T11:30:00+03:00,2026-09-03,1788424200
forex,USD/RUB,86.79,value,2026-09-02T03:00:01+03:00,2026-09-02,1788307201
forex,CNY/RUB,12.82,value,2026-09-02T03:00:01+03:00,2026-09-02,1788307201
rbc_cash,USD/RUB,87.9,min,2026-09-03T00:42:22+03:00,2026-09-03,1788385342
rbc_cash,USD/RUB,87.9,p05,2026-09-03T00:42:22+03:00,2026-09-03,1788385342
rbc_cash,USD/RUB,88.9,median,2026-09-03T00:42:22+03:00,2026-09-03,1788385342
rbc_cash,CNY/RUB,13.8,min,2026-09-03T00:42:22+03:00,2026-09-03,1788385342
rbc_cash,CNY/RUB,13.8,p05,2026-09-03T00:42:22+03:00,2026-09-03,1788385342
rbc_cash,CNY/RUB,13.850000000000001,median,2026-09-03T00:42:22+03:00,2026-09-03,1788385342
bestchange,USDT_TRC20/RUB,87.73,min,2026-09-03T00:42:23+03:00,2026-09-03,1788385343
bestchange,USDT_TRC20/RUB,90.09,p05,2026-09-03T00:42:23+03:00,2026-09-03,1788385343
bestchange,USDT_TRC20/RUB,93.410096,median,2026-09-03T00:42:23+03:00,2026-09-03,1788385343
cbr,USD/RUB,86.9963,value,2026-09-03T11:30:00+03:00,2026-09-03,1788424200
cbr,CNY/RUB,12.9217,value,2026-09-03T11:30:00+03:00,2026-09-03,1788424200
forex,USD/RUB,86.79,value,2026-09-02T03:00:01+03:00,2026-09-02,1788307201
forex,CNY/RUB,12.82,value,2026-09-02T03:00:01+03:00,2026-09-02,1788307201
rbc_cash,USD/RUB,87.9,min,2026-09-03T02:59:03+03:00,2026-09-03,1788393543
rbc_cash,USD/RUB,87.9,p05,2026-09-03T02:59:03+03:00,2026-09-03,1788393543
rbc_cash,USD/RUB,88.9,median,2026-09-03T02:59:03+03:00,2026-09-03,1788393543
rbc_cash,CNY/RUB,13.8,min,2026-09-03T02:59:03+03:00,2026-09-03,1788393543
rbc_cash,CNY/RUB,13.8,p05,2026-09-03T02:59:03+03:00,2026-09-03,1788393543
rbc_cash,CNY/RUB,13.850000000000001,median,2026-09-03T02:59:03+03:00,2026-09-03,1788393543
bestchange,USDT_TRC20/RUB,87.73,min,2026-09-03T02:59:04+03:00,2026-09-03,1788393544
bestchange,USDT_TRC20/RUB,90.08999999,p05,2026-09-03T02:59:04+03:00,2026-09-03,1788393544
bestchange,USDT_TRC20/RUB,93.5272,median,2026-09-03T02:59:04+03:00,2026-09-03,1788393544
cbr,USD/RUB,86.9963,value,2026-09-03T11:30:00+03:00,2026-09-03,1788424200
cbr,CNY/RUB,12.9217,value,2026-09-03T11:30:00+03:00,2026-09-03,1788424200
forex,USD/RUB,86.96,value,2026-09-03T03:00:01+03:00,2026-09-03,1788393601
forex,CNY/RUB,12.9,value,2026-09-03T03:00:01+03:00,2026-09-03,1788393601
rbc_cash,USD/RUB,87.9,min,2026-09-03T07:14:13+03:00,2026-09-03,1788408853
rbc_cash,USD/RUB,87.9,p05,2026-09-03T07:14:13+03:00,2026-09-03,1788408853
rbc_cash,USD/RUB,88.9,median,2026-09-03T07:14:13+03:00,2026-09-03,1788408853
rbc_cash,CNY/RUB,13.8,min,2026-09-03T07:14:13+03:00,2026-09-03,1788408853
rbc_cash,CNY/RUB,13.8,p05,2026-09-03T07:14:13+03:00,2026-09-03,1788408853
rbc_cash,CNY/RUB,13.850000000000001,median,2026-09-03T07:14:13+03:00,2026-09-03,1788408853
bestchange,USDT_TRC20/RUB,87.78,min,2026-09-03T07:14:13+03:00,2026-09-03,1788408853
bestchange,USDT_TRC20/RUB,90.09,p05,2026-09-03T07:14:13+03:00,2026-09-03,1788408853
bestchange,USDT_TRC20/RUB,93.536488005,median,2026-09-03T07:14:13+03:00,2026-09-03,1788408853
cbr,USD/RUB,86.9963,value,2026-09-03T11:30:00+03:00,2026-09-03,1788424200
cbr,CNY/RUB,12.9217,value,2026-09-03T11:30:00+03:00,2026-09-03,1788424200
forex,USD/RUB,86.96,value,2026-09-03T03:00:01+03:00,2026-09-03,1788393601
forex,CNY/RUB,12.9,value,2026-09-03T03:00:01+03:00,2026-09-03,1788393601
rbc_cash,USD/RUB,86.27,min,2026-09-03T12:35:32+03:00,2026-09-03,1788428132
rbc_cash,USD/RUB,87.35,p05,2026-09-03T12:35:32+03:00,2026-09-03,1788428132
rbc_cash,USD/RUB,88.8,median,2026-09-03T12:35:32+03:00,2026-09-03,1788428132
rbc_cash,CNY/RUB,13.0,min,2026-09-03T12:35:32+03:00,2026-09-03,1788428132
rbc_cash,CNY/RUB,13.28,p05,2026-09-03T12:35:32+03:00,2026-09-03,1788428132
rbc_cash,CNY/RUB,13.6,median,2026-09-03T12:35:32+03:00,2026-09-03,1788428132
bestchange,USDT_TRC20/RUB,87.78,min,2026-09-03T12:35:32+03:00,2026-09-03,1788428132
bestchange,USDT_TRC20/RUB,89.6955,p05,2026-09-03T12:35:32+03:00,2026-09-03,1788428132
bestchange,USDT_TRC20/RUB,93.0541,median,2026-09-03T12:35:32+03:00,2026-09-03,1788428132
cbr,USD/RUB,86.9963,value,2026-09-03T11:30:00+03:00,2026-09-03,1788424200
cbr,CNY/RUB,12.9217,value,2026-09-03T11:30:00+03:00,2026-09-03,1788424200
forex,USD/RUB,86.96,value,2026-09-03T03:00:01+03:00,2026-09-03,1788393601
forex,CNY/RUB,12.9,value,2026-09-03T03:00:01+03:00,2026-09-03,1788393601
rbc_cash,USD/RUB,86.25,min,2026-09-03T17:19:47+03:00,2026-09-03,1788445187
rbc_cash,USD/RUB,86.59,p05,2026-09-03T17:19:47+03:00,2026-09-03,1788445187
rbc_cash,USD/RUB,88.8,median,2026-09-03T17:19:47+03:00,2026-09-03,1788445187
rbc_cash,CNY/RUB,13.0,min,2026-09-03T17:19:47+03:00,2026-09-03,1788445187
rbc_cash,CNY/RUB,13.21,p05,2026-09-03T17:19:47+03:00,2026-09-03,1788445187
rbc_cash,CNY/RUB,13.55,median,2026-09-03T17:19:47+03:00,2026-09-03,1788445187
bestchange,USDT_TRC20/RUB,87.82,min,2026-09-03T17:19:47+03:00,2026-09-03,1788445187
bestchange,USDT_TRC20/RUB,89.98425563,p05,2026-09-03T17:19:47+03:00,2026-09-03,1788445187
bestchange,USDT_TRC20/RUB,93.26200001,median,2026-09-03T17:19:47+03:00,2026-09-03,1788445187
cbr,USD/RUB,86.8872,value,2026-09-04T11:30:00+03:00,2026-09-04,1788510600
cbr,CNY/RUB,12.9191,value,2026-09-04T11:30:00+03:00,2026-09-04,1788510600
forex,USD/RUB,86.96,value,2026-09-03T03:00:01+03:00,2026-09-03,1788393601
forex,CNY/RUB,12.9,value,2026-09-03T03:00:01+03:00,2026-09-03,1788393601
rbc_cash,USD/RUB,86.28,min,2026-09-03T21:27:54+03:00,2026-09-03,1788460074
rbc_cash,USD/RUB,86.69,p05,2026-09-03T21:27:54+03:00,2026-09-03,1788460074
rbc_cash,USD/RUB,88.5,median,2026-09-03T21:27:54+03:00,2026-09-03,1788460074
rbc_cash,CNY/RUB,13.0,min,2026-09-03T21:27:54+03:00,2026-09-03,1788460074
rbc_cash,CNY/RUB,13.4,p05,2026-09-03T21:27:54+03:00,2026-09-03,1788460074
rbc_cash,CNY/RUB,13.5,median,2026-09-03T21:27:54+03:00,2026-09-03,1788460074
bestchange,USDT_TRC20/RUB,87.78,min,2026-09-03T21:27:54+03:00,2026-09-03,1788460074
bestchange,USDT_TRC20/RUB,89.8807999,p05,2026-09-03T21:27:54+03:00,2026-09-03,1788460074
bestchange,USDT_TRC20/RUB,93.1038,median,2026-09-03T21:27:54+03:00,2026-09-03,1788460074
cbr,USD/RUB,86.8872,value,2026-09-04T11:30:00+03:00,2026-09-04,1788510600
cbr,CNY/RUB,12.9191,value,2026-09-04T11:30:00+03:00,2026-09-04,1788510600
forex,USD/RUB,86.96,value,2026-09-03T03:00:01+03:00,2026-09-03,1788393601
forex,CNY/RUB,12.9,value,2026-09-03T03:00:01+03:00,2026-09-03,1788393601
rbc_cash,USD/RUB,87.0,min,2026-09-04T00:37:22+03:00,2026-09-04,1788471442
rbc_cash,USD/RUB,87.0,p05,2026-09-04T00:37:22+03:00,2026-09-04,1788471442
rbc_cash,USD/RUB,88.5,median,2026-09-04T00:37:22+03:00,2026-09-04,1788471442
rbc_cash,CNY/RUB,13.8,min,2026-09-04T00:37:22+03:00,2026-09-04,1788471442
rbc_cash,CNY/RUB,13.8,p05,2026-09-04T00:37:22+03:00,2026-09-04,1788471442
rbc_cash,CNY/RUB,13.850000000000001,median,2026-09-04T00:37:22+03:00,2026-09-04,1788471442
bestchange,USDT_TRC20/RUB,87.63,min,2026-09-04T00:37:23+03:00,2026-09-04,1788471443
bestchange,USDT_TRC20/RUB,90.52179,p05,2026-09-04T00:37:23+03:00,2026-09-04,1788471443
bestchange,USDT_TRC20/RUB,93.2484,median,2026-09-04T00:37:23+03:00,2026-09-04,1788471443
cbr,USD/RUB,86.8872,value,2026-09-04T11:30:00+03:00,2026-09-04,1788510600
cbr,CNY/RUB,12.9191,value,2026-09-04T11:30:00+03:00,2026-09-04,1788510600
forex,USD/RUB,86.96,value,2026-09-03T03:00:01+03:00,2026-09-03,1788393601
forex,CNY/RUB,12.9,value,2026-09-03T03:00:01+03:00,2026-09-03,1788393601
rbc_cash,USD/RUB,87.0,min,2026-09-04T02:54:47+03:00,2026-09-04,1788479687
rbc_cash,USD/RUB,87.0,p05,2026-09-04T02:54:47+03:00,2026-09-04,1788479687
rbc_cash,USD/RUB,88.5,median,2026-09-04T02:54:47+03:00,2026-09-04,1788479687
rbc_cash,CNY/RUB,13.8,min,2026-09-04T02:54:47+03:00,2026-09-04,1788479687
rbc_cash,CNY/RUB,13.8,p05,2026-09-04T02:54:47+03:00,2026-09-04,1788479687
rbc_cash,CNY/RUB,13.850000000000001,median,2026-09-04T02:54:47+03:00,2026-09-04,1788479687
bestchange,USDT_TRC20/RUB,87.72,min,2026-09-04T02:54:48+03:00,2026-09-04,1788479688
bestchange,USDT_TRC20/RUB,90.61476,p05,2026-09-04T02:54:48+03:00,2026-09-04,1788479688
bestchange,USDT_TRC20/RUB,93.01197490999999,median,2026-09-04T02:54:48+03:00,2026-09-04,1788479688
cbr,USD/RUB,86.8872,value,2026-09-04T11:30:00+03:00,2026-09-04,1788510600
cbr,CNY/RUB,12.9191,value,2026-09-04T11:30:00+03:00,2026-09-04,1788510600
forex,USD/RUB,86.68,value,2026-09-04T03:00:01+03:00,2026-09-04,1788480001
forex,CNY/RUB,13.04,value,2026-09-04T03:00:01+03:00,2026-09-04,1788480001
rbc_cash,USD/RUB,87.0,min,2026-09-04T07:10:25+03:00,2026-09-04,1788495025
rbc_cash,USD/RUB,87.0,p05,2026-09-04T07:10:25+03:00,2026-09-04,1788495025
rbc_cash,USD/RUB,88.5,median,2026-09-04T07:10:25+03:00,2026-09-04,1788495025
rbc_cash,CNY/RUB,13.8,min,2026-09-04T07:10:25+03:00,2026-09-04,1788495025
rbc_cash,CNY/RUB,13.8,p05,2026-09-04T07:10:25+03:00,2026-09-04,1788495025
rbc_cash,CNY/RUB,13.850000000000001,median,2026-09-04T07:10:25+03:00,2026-09-04,1788495025
bestchange,USDT_TRC20/RUB,87.73,min,2026-09-04T07:10:25+03:00,2026-09-04,1788495025
bestchange,USDT_TRC20/RUB,90.62509,p05,2026-09-04T07:10:25+03:00,2026-09-04,1788495025
bestchange,USDT_TRC20/RUB,93.13265000000001,median,2026-09-04T07:10:25+03:00,2026-09-04,1788495025
cbr,USD/RUB,86.8872,value,2026-09-04T11:30:00+03:00,2026-09-04,1788510600
cbr,CNY/RUB,12.9191,value,2026-09-04T11:30:00+03:00,2026-09-04,1788510600
forex,USD/RUB,86.68,value,2026-09-04T03:00:01+03:00,2026-09-04,1788480001
forex,CNY/RUB,13.04,value,2026-09-04T03:00:01+03:00,2026-09-04,1788480001
rbc_cash,USD/RUB,86.29,min,2026-09-04T12:27:16+03:00,2026-09-04,1788514036
rbc_cash,USD/RUB,86.89,p05,2026-09-04T12:27:16+03:00,2026-09-04,1788514036
rbc_cash,USD/RUB,88.6,median,2026-09-04T12:27:16+03:00,2026-09-04,1788514036
rbc_cash,CNY/RUB,13.0,min,2026-09-04T12:27:16+03:00,2026-09-04,1788514036
rbc_cash,CNY/RUB,13.25,p05,2026-09-04T12:27:16+03:00,2026-09-04,1788514036
rbc_cash,CNY/RUB,13.55,median,2026-09-04T12:27:16+03:00,2026-09-04,1788514036
bestchange,USDT_TRC20/RUB,87.83,min,2026-09-04T12:27:16+03:00,2026-09-04,1788514036
bestchange,USDT_TRC20/RUB,90.362688,p05,2026-09-04T12:27:16+03:00,2026-09-04,1788514036
bestchange,USDT_TRC20/RUB,93.10669999999999,median,2026-09-04T12:27:16+03:00,2026-09-04,1788514036
cbr,USD/RUB,86.8872,value,2026-09-04T11:30:00+03:00,2026-09-04,1788510600
cbr,CNY/RUB,12.9191,value,2026-09-04T11:30:00+03:00,2026-09-04,1788510600
forex,USD/RUB,86.68,value,2026-09-04T03:00:01+03:00,2026-09-04,1788480001
forex,CNY/RUB,13.04,value,2026-09-04T03:00:01+03:00,2026-09-04,1788480001
rbc_cash,USD/RUB,86.04,min,2026-09-04T17:09:09+03:00,2026-09-04,1788530949
rbc_cash,USD/RUB,86.2,p05,2026-09-04T17:09:09+03:00,2026-09-04,1788530949
rbc_cash,USD/RUB,88.5,median,2026-09-04T17:09:09+03:00,2026-09-04,1788530949
rbc_cash,CNY/RUB,13.0,min,2026-09-04T17:09:09+03:00,2026-09-04,1788530949
rbc_cash,CNY/RUB,13.16,p05,2026-09-04T17:09:09+03:00,2026-09-04,1788530949
rbc_cash,CNY/RUB,13.55,median,2026-09-04T17:09:09+03:00,2026-09-04,1788530949
bestchange,USDT_TRC20/RUB,87.83,min,2026-09-04T17:09:09+03:00,2026-09-04,1788530949
bestchange,USDT_TRC20/RUB,89.9335,p05,2026-09-04T17:09:09+03:00,2026-09-04,1788530949
bestchange,USDT_TRC20/RUB,92.62845,median,2026-09-04T17:09:09+03:00,2026-09-04,1788530949
cbr,USD/RUB,86.5857,value,2026-09-05T11:30:00+03:00,2026-09-05,1788597000
cbr,CNY/RUB,12.8849,value,2026-09-05T11:30:00+03:00,2026-09-05,1788597000
forex,USD/RUB,86.68,value,2026-09-04T03:00:01+03:00,2026-09-04,1788480001
forex,CNY/RUB,13.04,value,2026-09-04T03:00:01+03:00,2026-09-04,1788480001
rbc_cash,USD/RUB,86.45,min,2026-09-04T21:14:31+03:00,2026-09-04,1788545671
rbc_cash,USD/RUB,86.7,p05,2026-09-04T21:14:31+03:00,2026-09-04,1788545671
